Wellbore name,Date of Production,q_oil,q_gas,q_wat,q_liq,WC,GOR,AVG_WHP_P,AVG_WHT_P,AVG_DOWNHOLE_TEMPERATURE,AVG_CHOKE_SIZE_P,ON_STREAM_HRS,log_q_liq,log_q_oil,log_q_gas,GLR,dT,delta_P
15/9-F-14 H,2008-12-04,3571.0,514993.0,2.0,3573.0,0.000559753708368318,144.21534584150098,79.741,75.381,105.197,35.79315,24.0,8.181440695719374,8.18088094199639,13.15191052909257,144.13462076686258,29.816000000000003,151.51299999999998
15/9-F-14 H,2008-12-05,3630.0,522043.0,3.0,3633.0,0.0008257638315441783,143.81349862258952,79.94,75.0,105.202,35.78677,24.0,8.198089248956116,8.197263371414335,13.165507154500213,143.69474263693917,30.201999999999998,151.806
15/9-F-14 H,2008-12-06,3663.0,528912.0,3.0,3666.0,0.0008183306055646482,144.3931203931204,80.292,77.046,105.208,35.73403,24.0,8.207129168071326,8.20631072579402,13.178579236067565,144.27495908346972,28.161999999999992,151.953
15/9-F-14 H,2008-12-07,3688.0,533633.0,2.0,3690.0,0.0005420054200542005,144.69441431670282,80.641,77.525,105.215,35.76702,24.0,8.213652703029998,8.213110697596676,13.187465489694565,144.6159891598916,27.689999999999998,152.106
15/9-F-14 H,2008-12-08,3652.0,498324.0,3.0,3655.0,0.0008207934336525308,136.45235487404162,81.08,77.651,105.216,35.72871,24.0,8.204124932574041,8.203304026795282,13.119007753590967,136.34035567715458,27.564999999999998,152.245
15/9-F-14 H,2008-12-09,3687.0,510228.0,1.0,3688.0,0.00027114967462039046,138.38567941415786,80.741,75.808,105.215,35.81267,24.0,8.213110697596676,8.212839584676484,13.142614923529214,138.3481561822126,29.406999999999996,152.495
15/9-F-14 H,2008-12-10,3685.0,534316.0,1.0,3686.0,0.00027129679869777537,144.9975576662144,81.258,77.447,105.22,35.77642,24.0,8.212568398234145,8.212297138229768,13.188744574770789,144.95822029300055,27.772999999999996,152.51100000000002
15/9-F-14 H,2008-12-11,3526.0,509273.0,1.0,3527.0,0.0002835270768358378,144.43363584798638,82.236,75.958,105.215,35.32137,24.0,8.168486417126681,8.168202930236053,13.14074146110816,144.39268500141765,29.257000000000005,152.58499999999998
15/9-F-14 H,2008-12-12,3680.0,532149.0,2.0,3682.0,0.0005431830526887561,144.60570652173914,81.539,74.27,105.218,35.80701,24.0,8.211482916445066,8.210939733379021,13.18468068346919,144.52715915263443,30.948000000000008,152.935
15/9-F-14 H,2008-12-13,3713.0,534748.0,1.0,3714.0,0.00026925148088314486,144.02046862375437,81.497,70.215,105.23,35.82626,24.0,8.220133957151859,8.219864741912652,13.189552756910178,143.98169089929993,35.015,153.41699999999997
15/9-F-14 H,2008-12-14,3720.0,537613.0,3.0,3723.0,0.0008058017727639,144.519623655914,81.861,70.353,105.235,35.78561,24.0,8.222553638396958,8.221747728346623,13.194896109518664,144.40316948697287,34.882000000000005,153.673
15/9-F-14 H,2008-12-15,3676.0,537083.0,1.0,3677.0,0.0002719608376393799,146.10527747551686,82.508,74.202,105.238,35.67143,24.0,8.210124405164267,8.209852481301272,13.193909785838958,146.0655425618711,31.036,153.745
15/9-F-14 H,2008-12-16,3605.0,528566.0,3.0,3608.0,0.0008314855875831486,146.62024965325935,83.576,74.404,105.236,35.18268,24.0,8.19118600464279,8.190354403763262,13.177924850145663,146.49833702882484,30.832000000000008,153.842
15/9-F-14 H,2008-12-17,3549.0,520006.0,4.0,3553.0,0.001125809175344779,146.52183713722175,84.364,74.008,105.235,34.73082,24.0,8.175829008714597,8.174702882469461,13.161597552005466,146.3568815085843,31.227000000000004,154.02599999999998
15/9-F-14 H,2008-12-18,3622.0,529434.0,4.0,3626.0,0.0011031439602868175,146.1717283268912,84.701,76.279,105.239,34.99313,24.0,8.196161139282902,8.195057690895077,13.179565679170077,146.01047986762273,28.960000000000008,154.222
15/9-F-14 H,2008-12-19,3609.0,527811.0,4.0,3613.0,0.0011071132023249377,146.24854530340815,85.278,76.539,105.243,34.8862,24.0,8.192570471152173,8.191463051326927,13.176495438677708,146.08663160808192,28.703999999999994,154.50099999999998
15/9-F-14 H,2008-12-20,3524.0,516368.0,4.0,3528.0,0.0011337868480725624,146.5289443813848,86.398,76.88,105.235,34.31351,24.0,8.16876982367527,8.16763571524637,13.154576905168959,146.36281179138322,28.355000000000004,154.594
15/9-F-14 H,2008-12-21,3493.0,508709.0,4.0,3497.0,0.001143837575064341,145.63670197537934,87.264,76.456,105.233,33.94835,24.0,8.159946655578548,8.158802490694002,13.139633388569283,145.47011724335144,28.777,154.80200000000002
15/9-F-14 H,2008-12-22,3479.0,506383.0,4.0,3483.0,0.0011484352569623888,145.55418223627478,87.87,77.918,105.232,33.78744,24.0,8.155936337972394,8.15478757276852,13.135050553736333,145.38702268159633,27.313999999999993,155.01
15/9-F-14 H,2008-12-23,3473.0,505086.0,1.0,3474.0,0.0002878526194588371,145.43219118917364,88.136,76.287,105.233,33.68887,24.0,8.153349757998892,8.153061946801051,13.132485970647203,145.39032815198618,28.945999999999998,155.472
15/9-F-14 H,2008-12-24,3494.0,507980.0,1.0,3495.0,0.0002861230329041488,145.3863766456783,88.279,75.981,105.238,33.78217,24.0,8.159374736775426,8.15908865466791,13.13819932428636,145.3447782546495,29.257000000000005,155.834
15/9-F-14 H,2008-12-25,3485.0,507317.0,1.0,3486.0,0.00028686173264486515,145.5715925394548,88.977,77.356,105.237,33.76866,24.0,8.156797046675651,8.156510226079966,13.136893304888646,145.52983362019506,27.881,155.95
15/9-F-14 H,2008-12-26,3499.0,508942.0,1.0,3500.0,0.00028571428571428574,145.45355815947414,89.418,77.968,105.241,33.80922,24.0,8.160803920954665,8.160518247477505,13.140091304979045,145.412,27.272999999999996,156.159
15/9-F-14 H,2008-12-27,3422.0,499431.0,1.0,3423.0,0.00029214139643587495,145.94710695499708,89.809,78.884,105.246,33.08553,24.0,8.138564737261632,8.138272638530186,13.121226731667244,145.90446976336546,26.361999999999995,156.357
15/9-F-14 H,2008-12-28,3494.0,509671.0,1.0,3495.0,0.0002861230329041488,145.8703491700057,90.207,77.427,105.251,33.76333,24.0,8.159374736775426,8.15908865466791,13.141522660544126,145.8286123032904,27.823999999999998,156.673
15/9-F-14 H,2008-12-29,3476.0,506836.0,1.0,3477.0,0.0002876042565429968,145.81012658227849,90.73,76.39,105.253,33.62242,24.0,8.154212694914229,8.153925132007862,13.135944731867626,145.76819096922634,28.863,156.98000000000002
15/9-F-14 H,2008-12-30,3451.0,503361.0,1.0,3452.0,0.00028968713789107763,145.8594610257896,91.33,77.945,105.253,33.42073,24.0,8.146998697389993,8.146709052203319,13.129064872143584,145.81720741599074,27.308000000000007,157.197
15/9-F-14 H,2008-12-31,3469.0,505875.0,1.0,3470.0,0.00028818443804034583,145.82732776016144,91.535,78.831,105.259,33.44871,24.0,8.152198015861787,8.151909872940905,13.134046858949132,145.78530259365994,26.427999999999997,157.44
15/9-F-14 H,2009-01-01,3479.0,506024.0,3.0,3482.0,0.0008615738081562321,145.45099166427136,91.608,77.075,105.262,33.43927,24.0,8.155649270366002,8.15478757276852,13.134341354163736,145.32567489948306,28.186999999999998,157.807
15/9-F-14 H,2009-01-02,3364.0,488366.0,1.0,3365.0,0.00029717682020802375,145.1741973840666,92.89,77.034,105.256,32.81187,24.0,8.121480374750751,8.121183242078828,13.098822451368328,145.13105497771173,28.221999999999994,157.80700000000002
15/9-F-14 H,2009-01-03,2928.343423225096,427433.79196477705,3.962575674188222,2932.3059988992845,0.0013513513513513512,145.96436626071267,93.549,74.829,105.174,30.04794,18.17,7.983885393197708,7.982533589263241,12.965557022308822,145.7671171171171,30.345000000000013,158.274
15/9-F-14 H,2009-01-04,3348.0,484833.0,1.0,3349.0,0.00029859659599880563,144.8127240143369,93.025,77.824,105.226,32.64329,24.0,8.116715624819111,8.116417072794205,13.09156184329131,144.76948342788893,27.402,157.716
15/9-F-14 H,2009-01-05,3496.0,506289.0,2.0,3498.0,0.0005717552887364208,144.8195080091533,92.307,78.574,105.256,33.32822,24.0,8.160232492367689,8.159660737063376,13.134864906627254,144.73670668953687,26.682000000000002,158.14499999999998
15/9-F-14 H,2009-01-06,3027.4285714285716,441364.5714285714,2.2857142857142856,3029.714285714286,0.0007544322897019992,145.78859947149866,93.03,74.04,104.938,31.61117,21.0,8.016553608581113,8.01579914068094,12.997628771186767,145.67861184458695,30.897999999999996,157.756
15/9-F-14 H,2009-01-13,3921.0,561182.0,3.0,3924.0,0.0007645259938837921,143.12216271359347,89.521,79.393,104.038,36.25593,24.0,8.275121630216509,8.274357006756292,13.23780233452069,143.01274209989808,24.644999999999996,158.469
15/9-F-14 H,2009-01-14,3828.0,547774.0,3.0,3831.0,0.0007830853563038371,143.09665621734587,90.657,80.37,105.361,35.82482,24.0,8.251142139090751,8.250358951477294,13.213619897675882,142.98459932132602,24.991,160.87099999999998
15/9-F-14 H,2009-01-15,4449.0,639914.0,48.0,4497.0,0.01067378252168112,143.83322094852775,90.984,76.945,105.369,35.80977,24.0,8.411388132519262,8.400659375160286,13.369090634015494,142.29797642873027,28.424000000000007,161.135
15/9-F-14 H,2009-01-16,4596.0,660380.0,59.0,4655.0,0.012674543501611171,143.6858137510879,91.166,76.751,105.378,35.81696,24.0,8.445911989411274,8.433159195806228,13.400572220172076,141.86466165413535,28.626999999999995,161.383
15/9-F-14 H,2009-01-17,4386.0,641966.0,28.0,4414.0,0.006343452650657001,146.3670770633835,92.214,76.981,105.381,34.98626,24.0,8.392763113038061,8.386400901166214,13.372292179481818,145.43860444041687,28.400000000000006,161.457
15/9-F-14 H,2009-01-18,4580.0,659837.0,44.0,4624.0,0.009515570934256055,144.06921397379912,91.752,76.429,105.391,35.67581,24.0,8.439231649946526,8.429672593886743,13.399749629328257,142.69831314878894,28.962000000000003,161.91899999999998
15/9-F-14 H,2009-01-19,4621.0,663578.0,18.0,4639.0,0.0038801465833153696,143.60051936810214,91.962,76.469,105.396,35.77648,24.0,8.442469645220301,8.438582790834326,13.405403191228075,143.04332830351368,28.927000000000007,161.997
15/9-F-14 H,2009-01-20,4635.0,666608.0,12.0,4647.0,0.0025823111684958036,143.82049622437972,92.297,78.362,105.393,35.79894,24.0,8.444192298531748,8.441607204459642,13.409958946114768,143.4491069507209,27.031000000000006,162.067
15/9-F-14 H,2009-01-21,4411.12582781457,635188.344370861,29.668874172185433,4440.794701986755,0.006680983058935815,143.99687725198174,92.805,78.434,105.378,34.2146,22.65,8.398813785913722,8.392111899416987,13.361678413539567,143.0348365545216,26.944000000000003,162.32
15/9-F-14 H,2009-01-22,4080.306252658443,629284.900042535,59.20884729902169,4139.515099957464,0.01430332922318126,154.22491868901676,94.423,74.054,105.349,33.56515,23.51,8.32857547935938,8.314172376123247,13.352340963483835,152.0189889025894,31.295,162.185
15/9-F-14 H,2009-01-23,4479.0,643344.0,18.0,4497.0,0.004002668445630421,143.63563295378432,93.499,76.975,105.387,35.23956,24.0,8.411388132519262,8.40737832540903,13.374436406763552,143.06070713809206,28.412000000000006,162.392
15/9-F-14 H,2009-01-24,4460.0,651057.0,25.0,4485.0,0.005574136008918618,145.9769058295964,93.876,77.973,105.388,35.18316,24.0,8.408716715080153,8.403128235128264,13.386354010924094,145.16321070234113,27.415000000000006,162.492
15/9-F-14 H,2009-01-25,4520.0,647832.0,26.0,4546.0,0.005719313682358117,143.32566371681415,94.017,77.78,105.389,35.289,24.0,8.42222295382501,8.416488487294606,13.381388226070541,142.5059392872855,27.608999999999995,162.683
15/9-F-14 H,2009-01-26,4523.0,650031.0,53.0,4576.0,0.011582167832167832,143.71678089763432,93.909,75.642,105.393,35.33169,24.0,8.428799040653642,8.41715183723601,13.384776871429256,142.052229020979,29.751000000000005,163.11200000000002
15/9-F-14 H,2009-01-27,4526.0,650523.0,58.0,4584.0,0.012652705061082025,143.7302253645603,94.425,77.901,105.393,35.32299,24.0,8.430545384690566,8.417814747435958,13.385533470950492,141.9116492146597,27.492000000000004,163.09299999999996
15/9-F-14 H,2009-01-28,4209.308885754584,610835.5430183357,66.00846262341327,4275.3173483779965,0.015439429928741097,145.1154000804182,94.973,79.852,105.387,33.74774,14.18,8.360847485569254,8.34529129352292,13.322584678661306,142.87490102929536,25.534999999999997,163.464
15/9-F-14 H,2009-01-29,2374.558303886926,349797.87985865725,377.3851590106007,2751.9434628975264,0.13713405238828968,147.31071428571428,101.217,60.577,104.809,26.46517,5.66,7.9204259683888765,7.772987764163679,12.765113639327827,127.10939907550078,44.232,163.90800000000002
15/9-F-14 H,2009-01-30,4535.0,649388.0,298.0,4833.0,0.06165942478791641,143.1947078280044,94.148,73.616,105.339,35.29882,24.0,8.483429561263428,8.419800845407588,13.383787199794764,134.3654045106559,31.723,163.294
15/9-F-14 H,2009-01-31,4524.0,648450.0,55.0,4579.0,0.012011356191308145,143.33554376657824,94.484,74.276,105.364,35.29869,24.0,8.429454277108231,8.417372856134026,13.382341720901644,141.61388949552304,31.088000000000008,163.21500000000003
15/9-F-14 H,2009-02-01,3627.2,525153.6,70.4,3697.6,0.019039376893119863,144.78209086898985,96.22,71.868,105.214,31.73845,15.0,8.215709648650776,8.196491936507222,13.171447974414633,142.0255300735612,33.346000000000004,163.677
15/9-F-14 H,2009-02-02,4534.0,648417.0,64.0,4598.0,0.013919095258808177,143.01213056903396,94.779,78.463,105.351,35.32523,24.0,8.433594167539924,8.419580362549237,13.382290829099919,141.02153110047846,26.888000000000005,163.35000000000002
15/9-F-14 H,2009-02-03,4537.0,647736.0,70.0,4607.0,0.01519426958975472,142.76746748953053,95.042,78.669,105.363,35.28359,24.0,8.435549202375727,8.420241665339788,13.381240028751716,140.59822009984805,26.694000000000003,163.43800000000002
15/9-F-14 H,2009-02-04,1580.7890222984563,232655.91766723842,218.1818181818182,1798.9708404802745,0.12128146453089245,147.17708333333331,104.719,54.997,104.636,19.5481,5.83,7.495525744019858,7.366311778055201,12.357320191054848,129.32723112128144,49.638999999999996,165.402
15/9-F-14 H,2009-02-05,4418.0,630778.0,82.0,4500.0,0.018222222222222223,142.77455862381169,95.504,78.285,105.311,34.8159,24.0,8.412054873292933,8.39366870513074,13.354710842457887,140.17288888888888,27.02600000000001,163.659
15/9-F-14 H,2009-02-06,4502.0,646119.0,82.0,4584.0,0.01788830715532286,143.51821412705465,95.074,78.949,105.353,35.23332,24.0,8.430545384690566,8.412499120301572,13.378740524027695,140.9509162303665,26.403999999999996,163.69099999999997
15/9-F-14 H,2009-02-07,4501.0,644354.0,66.0,4567.0,0.01445149989051894,143.15796489668963,95.007,76.402,105.368,34.84633,24.0,8.426830751335846,8.412277021466677,13.376005095444325,141.0891175826582,28.965999999999994,164.31599999999997
15/9-F-14 H,2009-02-08,4670.0,664682.0,71.0,4741.0,0.014975743514026576,142.3301927194861,95.816,78.98,105.372,35.18439,24.0,8.464214266625351,8.449128460502108,13.407065514255045,140.1986922590171,26.391999999999996,164.38199999999998
15/9-F-14 H,2009-02-09,3724.0,531370.0,86.0,3810.0,0.02257217847769029,142.68796992481202,99.625,78.878,105.322,32.37276,24.0,8.24564690087386,8.22282213081366,13.183215737992203,139.46719160104988,26.444000000000003,163.82299999999998
15/9-F-14 H,2009-02-10,4416.0,659901.0,68.0,4484.0,0.015165031222123104,149.43410326086956,96.754,80.422,105.358,34.79709,24.0,8.408493774492896,8.393216011596527,13.399846618129157,147.16793041926852,24.936000000000007,164.22199999999998
15/9-F-14 H,2009-02-11,4380.0,629307.0,144.0,4524.0,0.03183023872679045,143.67739726027398,97.129,80.237,105.365,34.69769,24.0,8.417372856134026,8.385032287813898,13.352376081971961,139.10411140583554,25.128,164.35199999999998
15/9-F-14 H,2009-02-12,4441.0,631955.0,74.0,4515.0,0.016389811738648948,142.30015762215717,97.209,80.335,105.371,34.69238,24.0,8.415381925269553,8.398860004454372,13.356575050452228,139.96788482834995,25.036,164.563
15/9-F-14 H,2009-02-13,3943.7241379310344,559299.3103448276,100.41379310344827,4044.137931034483,0.02482946793997271,141.8200895355344,99.08,78.187,105.313,32.25621,21.75,8.305270928054489,8.280134303821287,13.234441835690319,138.2987721691678,27.126000000000005,164.73700000000002
15/9-F-14 H,2009-02-14,4619.0,652097.0,81.0,4700.0,0.01723404255319149,141.17709460922276,96.477,78.016,105.386,35.23183,24.0,8.45553053102413,8.438149984075784,13.38795013636233,138.7440425531915,27.36999999999999,165.29799999999997
15/9-F-14 H,2009-02-15,4494.0,639392.0,88.0,4582.0,0.01920558707987778,142.27681352915,97.185,79.679,105.388,34.87931,24.0,8.430109084509125,8.410720946905721,13.368274567784423,139.54430379746836,25.709000000000003,165.23199999999997
15/9-F-14 H,2009-02-16,4263.272727272727,604977.8181818182,92.72727272727273,4356.0,0.02128725269221137,141.90455475946777,98.028,79.292,105.36,33.59743,22.0,8.379539026117442,8.358026924230114,13.312948725130347,138.88379664412724,26.067999999999998,165.5
15/9-F-14 H,2009-02-17,4527.0,644169.0,96.0,4623.0,0.020765736534717714,142.29489728296886,97.408,79.258,105.396,34.95932,24.0,8.439015410352214,8.41803561988302,13.375717945406459,139.340038935756,26.138000000000005,165.64099999999996
15/9-F-14 H,2009-02-18,4515.0,641145.0,92.0,4607.0,0.01996961146082049,142.0033222591362,97.577,78.528,105.401,34.81751,24.0,8.435549202375727,8.415381925269553,13.371012479078125,139.16757108747558,26.87299999999999,165.92000000000002
15/9-F-14 H,2009-02-19,4518.0,640332.0,82.0,4600.0,0.017826086956521738,141.72908366533864,97.717,77.436,105.407,34.80171,24.0,8.434028950155469,8.41604600941128,13.369743632520242,139.20260869565217,27.97099999999999,166.192
15/9-F-14 H,2009-02-20,4509.0,638750.0,109.0,4618.0,0.023603291468168038,141.66112220004436,98.172,78.44,105.411,34.77944,24.0,8.437933510430605,8.414052432496725,13.367269986056556,138.31745344304895,26.971000000000004,166.21400000000003
15/9-F-14 H,2009-02-21,2906.0,414713.0,76.0,2982.0,0.025486250838363516,142.70922229869237,104.993,75.23,105.3,29.04831,24.0,8.000684784514748,7.9748769005588755,12.935344405008744,139.0720992622401,30.069999999999993,165.43200000000002
15/9-F-14 H,2009-02-22,4319.0,612913.0,107.0,4426.0,0.024175327609579755,141.91085899513777,100.436,80.122,105.396,34.05479,24.0,8.395477432732141,8.371010681238156,13.325979911438429,138.48011748757344,25.274,166.273
15/9-F-14 H,2009-02-23,4418.0,625514.0,117.0,4535.0,0.02579933847850055,141.58306926210955,100.154,81.01,105.411,34.39536,24.0,8.419800845407588,8.39366870513074,13.346330589416915,137.9303197353914,24.400999999999996,166.51299999999998
15/9-F-14 H,2009-02-24,4367.0,622877.0,91.0,4458.0,0.02041274113952445,142.63269979390887,100.347,80.955,105.417,34.30708,24.0,8.402679804627477,8.38206051742474,13.342105951947785,139.7211754149843,24.462000000000003,166.627
15/9-F-14 H,2009-02-25,3547.7782867613378,506768.30050389376,130.82913421896473,3678.6074209803023,0.03556485355648536,142.84102881933686,102.78,76.545,105.358,31.05453,21.83,8.21056134639092,8.174358678663857,13.13581115042447,137.76090854751945,28.813000000000002,166.92600000000002
15/9-F-14 H,2009-02-26,4412.0,628668.0,134.0,4546.0,0.029476462824461064,142.49048050770625,101.058,80.42,105.428,34.31034,24.0,8.42222295382501,8.392310009269547,13.351360165059397,138.29036515618125,25.007999999999996,167.28500000000003
15/9-F-14 H,2009-02-27,4377.0,625510.0,153.0,4530.0,0.03377483443708609,142.9083847384053,101.346,81.079,105.438,34.30717,24.0,8.418697944667139,8.384347278082808,13.346324194665728,138.08167770419425,24.35900000000001,167.402
15/9-F-14 H,2009-02-28,4418.0,626562.0,107.0,4525.0,0.023646408839779004,141.82028066998643,101.293,78.118,105.443,34.28067,24.0,8.417593826193484,8.39366870513074,13.348004606921794,138.4667403314917,27.325000000000003,167.851
15/9-F-14 H,2009-03-01,4397.0,628354.0,156.0,4553.0,0.034263123215462335,142.90516261087106,101.632,79.097,105.45,34.31705,24.0,8.423761246623686,8.388905171114706,13.350860572360242,138.0087854162091,26.35300000000001,167.928
15/9-F-14 H,2009-03-02,4381.0,623678.0,163.0,4544.0,0.03587147887323944,142.35973522026936,101.977,80.543,105.455,34.23687,24.0,8.421783006611578,8.385260520155413,13.343391091913695,137.2530809859155,24.911999999999992,168.025
15/9-F-14 H,2009-03-04,4422.0,627149.0,64.0,4486.0,0.014266607222469906,141.82473993668023,101.992,77.756,105.464,34.33009,24.0,8.408939605975984,8.394573477868327,13.34894102545282,139.8013820775747,27.708,168.44
15/9-F-14 H,2009-03-05,3384.0,482165.14285714284,30.857142857142858,3414.8571428571427,0.009036144578313254,142.483789260385,106.928,72.135,105.253,29.5223,14.0,8.136183734027288,8.127109185346375,13.086044028363522,141.19628514056225,33.117999999999995,168.387
15/9-F-14 H,2009-03-06,2988.0,427244.0,90.0,3078.0,0.029239766081871343,142.98661311914324,108.499,76.69,105.322,29.12867,24.0,8.0323601479245,8.002694162283937,12.965112898159214,138.80571799870046,28.632000000000005,167.739
15/9-F-14 H,2009-03-07,2209.0,316638.0,104.0,2313.0,0.04496325118893212,143.3399728383884,115.061,73.903,105.221,24.94422,24.0,7.746732907753622,7.700747794511798,12.665517602670718,136.89494163424123,31.317999999999998,166.244
15/9-F-14 H,2009-03-08,2093.2493249324934,300466.60666066606,0.0,2093.2493249324934,0.0,143.54076367389058,115.184,73.081,105.222,24.15702,11.11,7.646950450690543,7.646950450690543,12.61309522901254,143.54076367389058,32.14099999999999,166.45200000000003
15/9-F-14 H,2009-03-16,5535.0,760061.0,78.0,5613.0,0.01389631213254944,137.31906052393856,74.925,81.381,105.614,47.25398,24.0,8.633018756921828,8.619027497297505,13.541155287882502,135.41083199714947,24.233000000000004,170.41000000000003
15/9-F-14 H,2009-03-17,5634.0,778639.0,49.0,5683.0,0.008622206581031145,138.2035853745119,75.341,83.265,105.595,46.47901,24.0,8.64541048921699,8.636752426473876,13.565304087100376,137.01196551117368,22.33,169.332
15/9-F-14 H,2009-03-18,4547.0,636956.0,24.0,4571.0,0.005250492233646905,140.08269188475919,89.756,80.524,105.432,36.32749,24.0,8.427706024914702,8.422442854870427,13.36445742835116,139.3471887989499,24.908,164.331
15/9-F-14 H,2009-03-19,3976.0,556638.0,34.0,4010.0,0.008478802992518703,139.99949698189135,92.525,79.312,105.324,33.80117,24.0,8.296795865770052,8.28828304520769,13.22967219389091,138.81246882793016,26.012,162.673
15/9-F-14 H,2009-03-20,4539.0,633353.0,37.0,4576.0,0.008085664335664336,139.53580083718882,88.228,79.336,104.825,36.01154,24.0,8.428799040653642,8.420682291035394,13.358784786515109,138.4075611888112,25.489000000000004,161.57999999999998
15/9-F-14 H,2009-03-21,4428.0,618792.0,37.0,4465.0,0.008286674132138858,139.74525745257452,87.58,80.99,105.288,36.22385,24.0,8.404248432400102,8.395929103923198,13.33552608539987,138.58723404255318,24.298000000000002,161.42700000000002
15/9-F-14 H,2009-03-22,4434.0,618704.0,35.0,4469.0,0.007831729693443723,139.5363103292738,85.972,80.584,105.259,36.46244,24.0,8.405143687607614,8.39728289474368,13.335383862947554,138.44349966435445,24.674999999999997,160.767
15/9-F-14 H,2009-03-23,4490.0,615693.0,33.0,4523.0,0.007296042449701525,137.12538975501113,83.87,80.392,105.24,37.10078,24.0,8.41715183723601,8.409830673087738,13.330505365846134,136.12491709042672,24.848,160.195
15/9-F-14 H,2009-03-24,4379.0,611263.0,208.0,4587.0,0.04534554174841945,139.5896323361498,83.42,79.942,105.202,36.76781,24.0,8.431199478249262,8.384804003370492,13.32328422339441,133.25986483540441,25.260000000000005,159.257
15/9-F-14 H,2009-03-25,3291.0569105691056,468832.52032520325,45.52845528455285,3336.5853658536585,0.013645224171539962,142.45652173913044,85.809,76.521,105.172,30.82989,3.69,8.113002880165267,8.099267849183713,13.058003017088943,140.51267056530216,28.650999999999996,158.487
15/9-F-14 H,2009-04-23,4074.0,550962.0,3.0,4077.0,0.0007358351729212656,135.23858615611192,69.528,77.383,105.036,39.64154,24.0,8.3133619511344,8.312626025674962,13.219422935245138,135.13907284768212,27.653000000000006,152.54000000000002
15/9-F-14 H,2009-04-24,4093.0,551401.0,3.0,4096.0,0.000732421875,134.7180552162228,68.643,75.049,105.051,39.77759,24.0,8.318010277546872,8.317277766221235,13.220219404696195,134.619384765625,30.001999999999995,152.344
15/9-F-14 H,2009-04-25,4090.0,552159.0,3.0,4093.0,0.0007329587099926704,135.00220048899754,68.165,74.827,105.055,39.87388,24.0,8.317277766221235,8.316544717929398,13.22159313833183,134.90324945028098,30.22800000000001,152.00099999999998
15/9-F-14 H,2009-04-26,4104.0,551448.0,3.0,4107.0,0.0007304601899196494,134.3684210526316,67.764,76.143,105.059,40.03941,24.0,8.32069157104845,8.31996102188653,13.220304638331616,134.27027027027026,28.915999999999997,151.68
15/9-F-14 H,2009-04-27,4054.0,546556.0,4.0,4058.0,0.0009857072449482504,134.81894425259003,67.706,74.907,105.057,39.71146,24.0,8.308691916838898,8.307705966549513,13.211393881251345,134.68605224248398,30.150000000000006,151.37
15/9-F-14 H,2009-04-28,4022.0,542607.0,8.0,4030.0,0.0019851116625310174,134.90974639482843,67.636,77.019,105.068,38.9232,24.0,8.301769763117166,8.299783171949787,13.204142422924303,134.64193548387098,28.048999999999992,151.184
15/9-F-14 H,2009-04-29,4053.0,547817.0,3.0,4056.0,0.0007396449704142012,135.1633358006415,67.481,77.344,105.077,39.93874,24.0,8.308199063206446,8.307459327011946,13.213698393978836,135.06336291913215,27.733000000000004,151.102
15/9-F-14 H,2009-04-30,4036.0,546558.0,3.0,4039.0,0.0007427581084426838,135.4207135777998,67.463,77.784,105.086,39.2483,24.0,8.303999970955196,8.30325712085294,13.211397540515321,135.3201287447388,27.301999999999992,151.13
15/9-F-14 H,2009-05-01,4082.0,550610.0,3.0,4085.0,0.0007343941248470012,134.88731014208722,67.26,75.586,105.099,40.12313,24.0,8.315321775377567,8.314587291319576,13.218783849696676,134.78824969400245,29.513000000000005,151.43399999999997
15/9-F-14 H,2009-05-02,4067.0,550196.0,3.0,4070.0,0.0007371007371007371,135.2830095893779,67.495,77.758,105.106,40.11622,24.0,8.31164394850298,8.31090675716845,13.218031674895041,135.18329238329238,27.348,151.349
15/9-F-14 H,2009-05-03,4081.0,552465.0,3.0,4084.0,0.0007345739471106758,135.37490811075716,67.333,77.772,105.114,40.32293,24.0,8.315077007294104,8.31434234336979,13.222147172018937,135.2754652301665,27.342,151.493
15/9-F-14 H,2009-05-04,4280.519480519481,534296.1038961039,0.0,4280.519480519481,0.0,124.82038834951457,71.156,76.734,105.114,33.63596,2.31,8.362063244384538,8.362063244384538,13.188707337560789,124.82038834951457,28.38000000000001,151.317
15/9-F-14 H,2009-05-06,3836.0560657322376,520322.08796520054,2.319961333977767,3838.3760270662156,0.0006044122091266244,135.6398548533414,71.804,70.197,104.8,35.9155,20.69,8.253065139426857,8.252460702006825,13.162205220626385,135.55787246902386,34.602999999999994,153.136
15/9-F-14 H,2009-05-07,3754.6261089987324,534654.4993662864,14.195183776932826,3768.8212927756654,0.003766478342749529,142.39886578449907,70.82,75.995,105.064,37.93659,23.67,8.234782876871751,8.23101029037821,13.189377892050329,141.86252354048963,29.06899999999999,152.163
15/9-F-14 H,2009-05-08,4081.0,549964.0,12.0,4093.0,0.0029318348399706815,134.7620681205587,69.296,75.535,105.105,39.51488,24.0,8.317277766221235,8.31434234336979,13.217609918820138,134.36696799413633,29.570000000000007,152.49
15/9-F-14 H,2009-05-09,3931.0,539574.0,11.0,3942.0,0.0027904616945712835,137.26125667769014,70.659,76.079,105.107,38.55982,24.0,8.279697133877628,8.276903481267057,13.198537071627172,136.87823439878235,29.028000000000006,152.44400000000002
