Date of Production,Wellbore name,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE,q_oil,q_gas,q_wat,q_liq,WC,GOR,GLR,ln_qliq,ln_qoil,ln_qgas,dT,choke_pct,delta_P_measured,cv_qliq,delta_P_baseline,residual,well_short
2011-03-09,15/9-F-14 H,24.0,243.295,104.841,205.356,0.0,100.0,%,37.939,90.776,8.342,1919.0,296593.0,3574.0,,production,OP,1919.0,296593.0,3574.0,5493.0,0.6506462770799198,154.55601875977072,53.99472055343164,8.61122983334262,7.5595594960077,12.600116107598295,14.064999999999998,100.0,205.356,0.004361244914242879,637.6770021305415,-432.3210021305415,F-14 H
2011-03-10,15/9-F-14 H,24.0,243.389,104.83,205.445,0.0,100.0,%,37.945,90.979,8.339,1932.0,298150.0,3578.0,,production,OP,1932.0,298150.0,3578.0,5510.0,0.6493647912885663,154.32194616977225,54.11070780399274,8.61431990214696,7.566311014772463,12.605351994551253,13.850999999999999,100.0,205.44400000000002,0.004197092338034142,640.5148195437772,-435.0708195437772,F-14 H
2011-03-11,15/9-F-14 H,24.0,243.453,104.82,205.506,0.0,97.91667,%,37.948,90.819,8.348,1898.0,291334.0,3939.0,,production,OP,1898.0,291334.0,3939.0,5837.0,0.6748329621380846,153.49525816649106,49.91159842384787,8.671972245203792,7.5485559791698735,12.582225654296463,14.00099999999999,97.91667,205.505,0.022385993656587656,686.5120864695007,-481.0070864695007,F-14 H
2011-03-12,15/9-F-14 H,24.0,243.438,104.807,205.485,0.0,100.0,%,37.952,91.388,8.355,1907.0,292084.0,3931.0,,production,OP,1907.0,292084.0,3931.0,5838.0,0.6733470366563892,153.16413214472993,50.03151764302844,8.67214355141406,7.553286605600419,12.58479671111386,13.418999999999997,100.0,205.486,0.02877793063227882,686.8910524162069,-481.4050524162069,F-14 H
2011-03-13,15/9-F-14 H,24.0,242.895,104.8,204.649,0.0,100.0,%,38.246,90.113,8.401,1906.0,293816.0,3938.0,,production,OP,1906.0,293816.0,3938.0,5844.0,0.6738535249828884,154.15320041972717,50.276522929500345,8.67317077287059,7.552762084214147,12.590709000054607,14.686999999999998,100.0,204.649,0.03206118186597986,688.490768312058,-483.841768312058,F-14 H
2011-03-14,15/9-F-14 H,24.0,242.863,104.79,204.583,0.0,90.0,%,38.28,90.368,8.618,1902.0,292527.0,4109.0,,production,OP,1902.0,292527.0,4109.0,6011.0,0.6835801031442356,153.79968454258676,48.66528031941441,8.701346403039162,7.550661243105336,12.586312249086262,14.422000000000011,90.0,204.583,0.03672607594810826,713.3292392723481,-508.74623927234813,F-14 H
2011-03-15,15/9-F-14 H,24.0,242.924,104.774,203.972,0.0,85.91093,%,38.952,87.035,9.09,1876.0,289165.0,4056.0,,production,OP,1876.0,289165.0,4056.0,5932.0,0.6837491571139582,154.13912579957355,48.74662845583277,8.688116703257823,7.53689712956617,12.574752738429671,17.739000000000004,85.91093,203.972,0.03477318699075352,699.6028323788266,-495.63083237882665,F-14 H
2011-03-16,15/9-F-14 H,24.0,243.356,104.763,204.531,0.0,82.95215,%,38.825,86.24,9.13,1856.0,287358.0,4027.0,,production,OP,1856.0,287358.0,4027.0,5883.0,0.6845147033826279,154.82650862068965,48.845486996430395,8.679822114864455,7.526178913346146,12.568484104160838,18.52300000000001,82.95215,204.531,0.026945419707900514,691.6147985284797,-487.0837985284797,F-14 H
2011-03-17,15/9-F-14 H,13.5,252.907,104.55,206.797,0.0,62.0,%,46.109,79.958,16.158,808.0,125626.0,1988.0,,production,OP,1436.4444444444443,223335.11111111112,3534.222222222222,4970.666666666666,0.7110157367668098,155.47772277227725,44.93061516452075,8.511309248257263,7.2699262034246575,12.316428662866361,24.592,62.0,206.798,0.06138033161901734,545.6444528917602,-338.84645289176024,F-14 H
2011-03-18,15/9-F-14 H,24.0,243.256,104.719,203.696,0.0,74.91494,%,39.56,90.063,9.789,1719.0,263951.0,3952.0,,production,OP,1719.0,263951.0,3952.0,5671.0,0.6968788573443837,153.54915648632925,46.543995767942164,8.643120748014027,7.449498005382849,12.48351875884091,14.655999999999992,74.91494,203.696,0.06154568053086859,653.4945790262616,-449.79857902626156,F-14 H
2011-03-19,15/9-F-14 H,24.0,243.079,104.716,203.578,0.0,75.55728,%,39.5,90.169,9.774,1763.0,270928.0,3983.0,,production,OP,1763.0,270928.0,3983.0,5746.0,0.6931778628611208,153.67441860465115,47.15071353985381,8.656259239539235,7.47477218239787,12.509608381905121,14.546999999999997,75.55728,203.579,0.061207694063871006,666.4807230044698,-462.90172300446983,F-14 H
2011-03-20,15/9-F-14 H,24.0,243.087,104.705,203.634,0.0,73.9816,%,39.453,88.807,9.738,1752.0,269857.0,3990.0,,production,OP,1752.0,269857.0,3990.0,5742.0,0.6948798328108673,154.02796803652967,46.99703935910833,8.655562860681009,7.468513271496337,12.505647468047568,15.897999999999996,73.9816,203.634,0.06069913187169155,665.5185220620857,-461.8845220620857,F-14 H
2011-03-21,15/9-F-14 H,24.0,243.478,104.691,203.662,0.0,70.5843,%,39.817,89.209,10.099,1728.0,267251.0,3855.0,,production,OP,1728.0,267251.0,3855.0,5583.0,0.6904889844169801,154.6591435185185,47.868708579616694,8.62748154531036,7.454719949364001,12.495943570695072,15.482,70.5843,203.661,0.05682784517942204,641.7645963152942,-438.10359631529417,F-14 H
2011-03-22,15/9-F-14 H,24.0,243.9,104.673,203.615,0.0,65.53599,%,40.285,90.208,10.574,1818.0,279687.0,3987.0,,production,OP,1818.0,279687.0,3987.0,5805.0,0.6868217054263566,153.84323432343234,48.18036175710594,8.666474894131992,7.505492274737424,12.541426399740216,14.465000000000003,65.53599,203.615,0.05423939688764676,677.2659855507211,-473.6509855507211,F-14 H
2011-03-23,15/9-F-14 H,24.0,244.269,104.657,203.735,0.0,64.26485,%,40.534,89.834,10.825,1846.0,284751.0,3970.0,,production,OP,1846.0,284751.0,3970.0,5816.0,0.6825997248968363,154.25297941495126,48.95993810178817,8.668368019213355,7.520776415062797,12.559370393155763,14.822999999999993,64.26485,203.735,0.05284275196288078,680.2555240317804,-476.5205240317804,F-14 H
2011-03-24,15/9-F-14 H,24.0,244.444,104.647,203.78,0.0,63.93457,%,40.664,90.651,10.954,1842.0,285172.0,4085.0,,production,OP,1842.0,285172.0,4085.0,5927.0,0.689218829087228,154.81650380021716,48.114054327653115,8.687273461787838,7.518607216815252,12.560847785984535,13.99600000000001,63.93457,203.77999999999997,0.019123472224686723,697.1045690145434,-493.3245690145434,F-14 H
2011-03-25,15/9-F-14 H,24.0,244.605,104.631,203.697,0.0,63.93383,%,40.908,90.445,10.675,1838.0,284627.0,4047.0,,production,OP,1838.0,284627.0,4047.0,5885.0,0.6876805437553101,154.85690968443961,48.36482582837723,8.680162019694377,7.516433302915632,12.558934830130989,14.186000000000007,63.93383,203.697,0.019410484496630253,690.4833275314243,-486.78632753142426,F-14 H
2011-03-26,15/9-F-14 H,24.0,244.774,104.622,203.848,0.0,63.76687,%,40.926,90.364,10.731,1838.0,283683.0,3991.0,,production,OP,1838.0,283683.0,3991.0,5829.0,0.6846800480356836,154.34330794341676,48.66752444673186,8.67060073804555,7.516433302915632,12.555612696548225,14.257999999999996,63.76687,203.848,0.019270387747353682,681.6575019143766,-477.80950191437654,F-14 H
2011-03-27,15/9-F-14 H,23.0,244.91,104.607,203.972,0.0,63.38396,%,40.938,89.718,10.741,1753.0,270325.0,3910.0,,production,OP,1829.2173913043478,282078.26086956525,4080.0,5909.217391304348,0.6904467596680205,154.20707358813465,47.73529931131909,8.6842686805326,7.51164349934003,12.549939832232534,14.888999999999996,63.38396,203.97199999999998,0.019845173921154834,692.9673595102345,-488.9953595102345,F-14 H
2011-03-28,15/9-F-14 H,24.0,244.846,104.597,203.947,0.0,64.79815,%,40.899,90.154,10.701,1822.0,281525.0,4039.0,,production,OP,1822.0,281525.0,4039.0,5861.0,0.6891315475174885,154.51427003293085,48.033612011602116,8.676075516476429,7.507690077819904,12.547976532565226,14.442999999999998,64.79815,203.947,0.008073562284640463,685.7625936399239,-481.8155936399239,F-14 H
2011-03-29,15/9-F-14 H,24.0,244.905,104.581,204.041,0.0,64.78669,%,40.864,90.283,10.666,1813.0,278860.0,4018.0,,production,OP,1813.0,278860.0,4018.0,5831.0,0.6890756302521008,153.81136238279095,47.823700908935,8.670943791222156,7.502738210754851,12.538465142749011,14.298000000000002,64.78669,204.041,0.007322027771930414,680.3544665936469,-476.31346659364687,F-14 H
2011-03-30,15/9-F-14 H,24.0,244.845,104.567,204.134,0.0,64.8708,%,40.711,88.143,10.543,1801.0,279023.0,4027.0,,production,OP,1801.0,279023.0,4027.0,5828.0,0.690974605353466,154.92670738478623,47.876286890871654,8.670429167315095,7.496097345175956,12.539049494681723,16.423999999999992,64.8708,204.13400000000001,0.006959253241727567,680.019804102639,-475.885804102639,F-14 H
2011-03-31,15/9-F-14 H,24.0,233.737,100.153,194.946,0.0,62.02826,%,38.791,84.109,9.991,1792.0,276835.0,3891.0,,production,OP,1792.0,276835.0,3891.0,5683.0,0.6846735878937181,154.48381696428572,48.71282773183178,8.645234541297121,7.491087593534876,12.53117693981885,16.04400000000001,62.02826,194.946,0.012489980897386765,661.0895844757459,-466.1435844757459,F-14 H
2011-04-01,15/9-F-14 H,24.0,244.742,104.54,204.088,0.0,64.83233,%,40.654,89.315,10.498,1801.0,278002.0,4027.0,,production,OP,1801.0,278002.0,4027.0,5828.0,0.690974605353466,154.35980011104942,47.70109814687714,8.670429167315095,7.496097345175956,12.5353835868915,15.225000000000009,64.83233,204.088,0.011857908692676162,679.777054286244,-475.6890542862441,F-14 H
2011-04-02,15/9-F-14 H,24.0,244.77,104.527,204.162,0.0,64.84159,%,40.608,88.778,10.455,1793.0,277767.0,4022.0,,production,OP,1793.0,277767.0,4022.0,5815.0,0.6916595012897678,154.91745677635248,47.76732588134136,8.668196064952765,7.491645473605133,12.53453791174947,15.748999999999995,64.84159,204.162,0.011868792263070303,677.8519970696723,-473.68999706967224,F-14 H
2011-04-03,15/9-F-14 H,24.0,244.816,104.516,204.222,0.0,64.86554,%,40.595,89.503,10.438,1787.0,277093.0,4029.0,,production,OP,1787.0,277093.0,4029.0,5816.0,0.6927441540577717,155.06043648573026,47.64322558459422,8.668368019213355,7.488293515159428,12.532108468893592,15.013000000000005,64.86554,204.221,0.009906995810763148,677.9086739462953,-473.68767394629526,F-14 H
2011-04-04,15/9-F-14 H,24.0,244.838,104.504,204.246,0.0,64.83692,%,40.592,88.678,10.432,1782.0,276537.0,4028.0,,production,OP,1782.0,276537.0,4028.0,5810.0,0.6932874354561102,155.18350168350167,47.59672977624785,8.667335849845957,7.485491608030754,12.530099906543562,15.826000000000008,64.83692,204.24599999999998,0.00911584417065673,676.7801327513037,-472.5341327513037,F-14 H
2011-04-05,15/9-F-14 H,23.17,247.342,104.477,204.701,0.0,58.63191,%,42.641,87.874,12.334,1555.0,243316.0,4157.0,,production,OP,1610.7034958998704,252032.1104876996,4305.912818299525,5916.616314199395,0.727766106442577,156.4733118971061,42.597338935574236,8.68551999592308,7.384426316516995,12.437311780946231,16.60300000000001,58.63191,204.70100000000002,0.011771909162587238,684.1569491719767,-479.4559491719767,F-14 H
2011-04-06,15/9-F-14 H,24.0,244.796,104.479,204.287,0.0,64.96119,%,40.509,89.809,10.356,1769.0,273190.0,4159.0,,production,OP,1769.0,273190.0,4159.0,5928.0,0.7015856950067476,154.43188241944603,46.08468286099865,8.687442166975924,7.478169694159785,12.517922802787774,14.670000000000002,64.96119,204.28699999999998,0.013924453130993778,693.2801413359398,-488.9931413359398,F-14 H
2011-04-07,15/9-F-14 H,24.0,244.687,104.465,204.215,0.0,65.12414,%,40.472,90.166,10.337,1776.0,275634.0,3950.0,,production,OP,1776.0,275634.0,3950.0,5726.0,0.689835836535103,155.19932432432432,48.13726859937129,8.65277248565806,7.4821189235521155,12.526829177711372,14.299000000000007,65.12414,204.215,0.011838355393872887,664.4439042151475,-460.2289042151475,F-14 H
2011-04-08,15/9-F-14 H,24.0,244.879,104.453,204.415,0.0,65.1331,%,40.464,90.139,10.323,1773.0,279172.0,4071.0,,production,OP,1773.0,279172.0,4071.0,5844.0,0.696611909650924,157.45741680767063,47.770704996577685,8.67317077287059,7.480428306074208,12.539583358308372,14.314000000000007,65.1331,204.415,0.011837861176564548,683.3032858678631,-478.88828586786315,F-14 H
2011-04-09,15/9-F-14 H,24.0,245.009,104.443,204.503,0.0,65.25693,%,40.506,90.431,10.376,1787.0,277158.0,4086.0,,production,OP,1787.0,277158.0,4086.0,5873.0,0.695726204665418,155.09681029658645,47.19189511323004,8.67812085552252,7.488293515159428,12.53234301966679,14.012,65.25693,204.503,0.011900774997691448,686.4520711336072,-481.9490711336072,F-14 H
2011-04-10,15/9-F-14 H,24.0,244.819,104.423,204.364,0.0,65.32453,%,40.454,89.445,10.347,1784.0,278647.0,4199.0,,production,OP,1784.0,278647.0,4199.0,5983.0,0.7018218285141233,156.19226457399103,46.57312385091092,8.696677393390031,7.486613313139955,12.537701026745577,14.978000000000009,65.32453,204.36499999999998,0.014477785083965538,703.5668469478253,-499.2018469478253,F-14 H
2011-04-11,15/9-F-14 H,24.0,245.153,104.414,204.502,0.0,65.2284,%,40.651,89.799,10.43,1789.0,279351.0,4229.0,,production,OP,1789.0,279351.0,4229.0,6018.0,0.7027251578597541,156.14924538848518,46.41924227318046,8.70251025718999,7.489412083508719,12.540224334619566,14.614999999999995,65.2284,204.50199999999998,0.016378306559134605,708.9268386417212,-504.4248386417213,F-14 H
2011-04-12,15/9-F-14 H,24.0,245.137,104.405,204.485,0.0,65.21183,%,40.652,90.292,10.506,1790.0,278960.0,4126.0,,production,OP,1790.0,278960.0,4126.0,5916.0,0.6974306964164977,155.84357541899442,47.15348208248817,8.68541582383069,7.489970898834801,12.538823681349532,14.113,65.21183,204.485,0.016375309748023766,693.469291337536,-488.984291337536,F-14 H
2011-04-13,15/9-F-14 H,22.5,247.885,104.376,205.483,0.0,59.95018,%,42.402,89.12,12.456,1533.0,239902.0,4053.0,,production,OP,1635.2,255895.46666666667,4323.2,5958.4,0.7255639097744361,156.4918460534899,42.94701038310061,8.692557267642693,7.3995204000093855,12.45252430673761,15.256,59.95018,205.483,0.016738813333444912,691.4633475153028,-485.98034751530275,F-14 H
2011-04-14,15/9-F-14 H,24.0,245.156,104.39,204.7,0.0,65.55289,%,40.456,89.667,10.324,1761.0,269991.0,4114.0,,production,OP,1761.0,269991.0,4114.0,5875.0,0.7002553191489361,153.31686541737648,45.95591489361702,8.67846133901236,7.473637108496206,12.50614390409161,14.722999999999999,65.55289,204.7,0.01088911979717938,684.0715307021669,-479.3715307021669,F-14 H
2011-04-15,15/9-F-14 H,24.0,245.496,104.377,204.755,0.0,63.73608,%,40.741,89.828,10.628,1746.0,269282.0,4078.0,,production,OP,1746.0,269282.0,4078.0,5824.0,0.7002060439560439,154.22794959908362,46.236607142857146,8.669742589876522,7.465082736399547,12.503514436610361,14.548999999999992,63.73608,204.755,0.011641026033551157,676.3761233668981,-471.62112336689813,F-14 H
2011-04-16,15/9-F-14 H,24.0,245.881,104.361,204.81,0.0,62.23954,%,41.071,90.117,10.963,1733.0,267457.0,4043.0,,production,OP,1733.0,267457.0,4043.0,5776.0,0.6999653739612188,154.33179457587997,46.304882271468145,8.661466680572662,7.457609289715606,12.496714084733357,14.244,62.23954,204.81,0.014805365775574722,668.6642675808614,-463.8542675808614,F-14 H
2011-04-17,15/9-F-14 H,24.0,246.143,104.346,204.853,0.0,61.34404,%,41.29,90.03,11.19,1724.0,266254.0,4028.0,,production,OP,1724.0,266254.0,4028.0,5752.0,0.700278164116829,154.43967517401393,46.28894297635605,8.657302899400882,7.452402451223638,12.4922060193671,14.316000000000003,61.34404,204.853,0.01653599002798603,664.701613204788,-459.848613204788,F-14 H
2011-04-18,15/9-F-14 H,24.0,246.1,104.3,204.8,0.0,61.34,%,41.3,90.0,11.2,1714.0,266383.0,4094.0,,production,OP,1714.0,266383.0,4094.0,5808.0,0.7048898071625345,155.41598599766627,45.86484159779614,8.666991556504632,7.446585099157725,12.492690401798368,14.299999999999997,61.34,204.8,0.012883724722952017,673.1175436032718,-468.31754360327176,F-14 H
2011-04-19,15/9-F-14 H,24.0,246.1,104.3,204.8,0.0,61.34,%,41.3,90.0,11.2,1710.0,266087.0,3984.0,,production,OP,1710.0,266087.0,3984.0,5694.0,0.6996838777660696,155.606432748538,46.73112047769582,8.647168267837984,7.444248649496705,12.491578601958038,14.299999999999997,61.34,204.8,0.014796453548190066,656.5026672292386,-451.70266722923856,F-14 H
2011-04-20,15/9-F-14 H,24.0,246.2,104.3,204.8,0.0,61.2,%,41.4,90.4,11.3,1708.0,265227.0,3974.0,,production,OP,1708.0,265227.0,3974.0,5682.0,0.6994016191481872,155.28512880562062,46.67845828933474,8.645058562414134,7.443078374348516,12.488341342066313,13.899999999999991,61.2,204.79999999999998,0.012084511953286135,654.4531642258305,-449.65316422583055,F-14 H
2011-04-21,15/9-F-14 H,24.0,246.2,104.3,204.8,0.0,61.2,%,41.4,90.4,11.3,1706.0,263082.0,4047.0,,production,OP,1706.0,263082.0,4047.0,5753.0,0.7034590648357378,154.20984759671748,45.72953241786894,8.657476736863293,7.441906728051625,12.480221049636656,13.899999999999991,61.2,204.79999999999998,0.009267753917566426,663.8957076066877,-459.0957076066877,F-14 H
2011-04-22,15/9-F-14 H,24.0,246.1,104.3,205.0,0.0,61.2,%,41.1,90.4,11.0,1703.0,265463.0,4023.0,,production,OP,1703.0,265463.0,4023.0,5726.0,0.7025847013622075,155.87962419260128,46.36098498078938,8.65277248565806,7.440146680662688,12.489230750253984,13.899999999999991,61.2,205.0,0.007753822158351532,661.1167609514378,-456.11676095143775,F-14 H
2011-04-23,15/9-F-14 H,24.0,246.1,104.3,205.0,0.0,61.2,%,41.1,90.4,11.0,1700.0,266005.0,4024.0,,production,OP,1700.0,266005.0,4024.0,5724.0,0.7030048916841369,156.4735294117647,46.47187281621244,8.652423140676342,7.438383530044307,12.491270384579655,13.899999999999991,61.2,205.0,0.007340052247210481,661.1046930446132,-456.1046930446132,F-14 H
2011-04-24,15/9-F-14 H,24.0,246.2,104.3,204.8,0.0,61.2,%,41.4,90.4,11.3,1700.0,264834.0,4032.0,,production,OP,1700.0,264834.0,4032.0,5732.0,0.7034193998604327,155.78470588235294,46.20272156315422,8.653819788948063,7.438383530044307,12.486858493594111,13.899999999999991,61.2,204.79999999999998,0.007214256280263162,661.6772761856896,-456.87727618568965,F-14 H
2011-04-25,15/9-F-14 H,24.0,246.2,104.3,204.8,0.0,61.2,%,41.4,90.4,11.3,1696.0,264062.0,4039.0,,production,OP,1696.0,264062.0,4039.0,5735.0,0.7042720139494333,155.69693396226415,46.04394071490846,8.65434302956347,7.4360278163518485,12.483939203040713,13.899999999999991,61.2,204.79999999999998,0.004296439686663967,661.8774243409927,-457.0774243409927,F-14 H
2011-04-26,15/9-F-14 H,24.0,246.211,104.3,205.106,0.0,61.11578,%,41.106,90.4,11.026,1690.0,263580.0,4046.0,,production,OP,1690.0,263580.0,4046.0,5736.0,0.7053695955369595,155.96449704142012,45.95188284518829,8.654517382279456,7.432483807917119,12.48211220619788,13.899999999999991,61.11578,205.10500000000002,0.0038262107407720995,662.023198867738,-456.91819886773794,F-14 H
2011-04-27,15/9-F-14 H,24.0,246.224,104.222,205.145,0.0,61.07773,%,41.079,90.288,10.994,1691.0,263461.0,4049.0,,production,OP,1691.0,263461.0,4049.0,5740.0,0.7054006968641114,155.80189237137787,45.89912891986063,8.655214489313613,7.43307534889858,12.481660628419217,13.933999999999997,61.07773,205.14499999999998,0.0016858008255271817,662.5184887203925,-457.3734887203925,F-14 H
2011-04-28,15/9-F-14 H,24.0,246.507,104.208,205.214,0.0,60.4478,%,41.293,90.244,11.223,1708.0,265879.0,4121.0,,production,OP,1708.0,265879.0,4121.0,5829.0,0.7069823297306571,155.6668618266979,45.61314119059873,8.67060073804555,7.443078374348516,12.490796597053214,13.963999999999999,60.4478,205.214,0.0064439640033200915,676.0018711792874,-470.7878711792874,F-14 H
2011-04-29,15/9-F-14 H,24.0,246.615,104.195,205.248,0.0,60.23075,%,41.367,89.827,11.309,1704.0,265403.0,4110.0,,production,OP,1704.0,265403.0,4110.0,5814.0,0.7069143446852425,155.75293427230048,45.648950808393536,8.668024081118821,7.440733707389261,12.489004704508897,14.367999999999995,60.23075,205.24800000000002,0.0075507007109259965,673.5857730182598,-468.3377730182598,F-14 H
2011-04-30,15/9-F-14 H,24.0,246.636,104.185,205.262,0.0,60.17321,%,41.374,90.323,11.31,1700.0,265063.0,4112.0,,production,OP,1700.0,265063.0,4112.0,5812.0,0.7075017205781142,155.91941176470587,45.606159669649,8.667680024690174,7.438383530044307,12.487722812562726,13.862000000000009,60.17321,205.262,0.007715759340886887,673.2775203800068,-468.01552038000676,F-14 H
2011-05-01,15/9-F-14 H,24.0,246.62,104.173,205.299,0.0,60.20592,%,41.321,90.294,11.253,1699.0,264664.0,4111.0,,production,OP,1699.0,264664.0,4111.0,5810.0,0.7075731497418244,155.7763390229547,45.55318416523236,8.667335849845957,7.4377951216719325,12.486216375943654,13.879000000000005,60.20592,205.299,0.007406760593415268,672.8554889186003,-467.5564889186003,F-14 H
2011-05-02,15/9-F-14 H,24.0,246.604,104.163,205.402,0.0,60.29549,%,41.202,89.222,11.15,1698.0,264431.0,4111.0,,production,OP,1698.0,264431.0,4111.0,5809.0,0.7076949561025994,155.73085983510012,45.52091582027888,8.667163717992533,7.437206366871292,12.48533562668289,14.941000000000003,60.29549,205.40200000000002,0.006573740789756379,672.5509748599643,-467.14897485996426,F-14 H
2011-05-03,15/9-F-14 H,24.0,246.695,104.153,205.402,0.0,60.21044,%,41.293,90.14,11.221,1692.0,263838.0,4033.0,,production,OP,1692.0,263838.0,4033.0,5725.0,0.7044541484716157,155.93262411347519,46.08524017467249,8.65259782842244,7.433666540166168,12.483090557412966,14.013000000000005,60.21044,205.402,0.007068864810449291,660.2645310166943,-454.8625310166943,F-14 H
2011-05-04,15/9-F-14 H,24.0,246.513,104.145,205.437,0.0,60.88534,%,41.076,90.303,10.992,1702.0,264621.0,4127.0,,production,OP,1702.0,264621.0,4127.0,5829.0,0.7080116658088866,155.4764982373678,45.3973237261966,8.67060073804555,7.43955930913332,12.486053892593116,13.841999999999999,60.88534,205.437,0.006178642686768597,675.6581653227773,-470.2211653227773,F-14 H
2011-05-05,15/9-F-14 H,24.0,246.497,104.134,205.513,0.0,61.17893,%,40.985,90.157,10.915,1699.0,264523.0,4142.0,,production,OP,1699.0,264523.0,4142.0,5841.0,0.7091251498031159,155.6933490288405,45.28727957541517,8.67265729404031,7.4377951216719325,12.485683483021731,13.977000000000004,61.17893,205.512,0.006459891690093297,677.4480703534821,-471.9360703534821,F-14 H
2011-05-06,15/9-F-14 H,24.0,246.45,104.124,205.599,0.0,61.20152,%,40.852,88.349,10.792,1696.0,266274.0,4142.0,,production,OP,1696.0,266274.0,4142.0,5838.0,0.70948955121617,157.00117924528303,45.610483042137716,8.67214355141406,7.4360278163518485,12.492281132788401,15.774999999999991,61.20152,205.59799999999998,0.00678848852622367,677.6409575717628,-472.0429575717628,F-14 H
2011-05-07,15/9-F-14 H,24.0,246.445,104.113,205.647,0.0,61.17416,%,40.797,87.242,10.743,1695.0,264902.0,4137.0,,production,OP,1695.0,264902.0,4137.0,5832.0,0.7093621399176955,156.2843657817109,45.4221536351166,8.671115273688494,7.43543801981455,12.487115225250536,16.870999999999995,61.17416,205.648,0.006949375031147941,676.1026572532696,-470.4546572532696,F-14 H
2011-05-08,15/9-F-14 H,24.0,246.431,104.102,205.69,0.0,61.16287,%,40.741,85.452,10.693,1696.0,263881.0,4132.0,,production,OP,1696.0,263881.0,4132.0,5828.0,0.7089910775566232,155.59021226415095,45.27814001372683,8.670429167315095,7.4360278163518485,12.48325352293096,18.650000000000006,61.16287,205.69,0.007018917364801608,674.8941479456399,-469.20414794563993,F-14 H
2011-05-09,15/9-F-14 H,24.0,246.432,104.091,205.735,0.0,61.3177,%,40.698,86.996,10.65,1689.0,264022.0,4140.0,,production,OP,1689.0,264022.0,4140.0,5829.0,0.7102418939783839,156.31853167554766,45.294561674386685,8.67060073804555,7.4318919168078,12.483787711989757,17.095,61.3177,205.73399999999998,0.007057463740578429,675.4190020039343,-469.68500200393436,F-14 H
2011-05-10,15/9-F-14 H,24.0,246.468,104.08,205.765,0.0,61.31321,%,40.703,89.014,10.652,1687.0,264022.0,4140.0,,production,OP,1687.0,264022.0,4140.0,5827.0,0.7104856701561696,156.50385299347954,45.31010811738459,8.670257567143075,7.430707082545968,12.483787711989757,15.066000000000003,61.31321,205.765,0.0009286738001645945,675.3787452527631,-469.6137452527631,F-14 H
2011-05-11,15/9-F-14 H,23.33,248.518,104.054,206.183,0.0,57.01362,%,42.335,88.876,11.977,1671.0,262636.0,4301.0,,production,OP,1718.9884269181314,270178.4826403772,4424.517788255465,6143.5062151735965,0.7201942397856664,157.1729503291442,43.977896851975885,8.723150902973687,7.4494912729100005,12.506838066401517,15.177999999999997,57.01362,206.183,0.02002177654173244,723.4390112671991,-517.2560112671991,F-14 H
2011-05-12,15/9-F-14 H,24.0,246.532,104.056,205.908,0.0,61.20312,%,40.624,89.434,10.553,1713.0,266995.0,4344.0,,production,OP,1713.0,266995.0,4344.0,6057.0,0.7171867261020307,155.86398131932282,44.08040283968962,8.708969906980947,7.44600149832412,12.494985210615281,14.622,61.20312,205.90800000000002,0.022661483882695607,710.3187415522474,-504.4107415522474,F-14 H
2011-05-13,15/9-F-14 H,24.0,246.579,104.051,205.851,0.0,61.2906,%,40.728,89.888,10.593,1651.0,257624.0,4177.0,,production,OP,1651.0,257624.0,4177.0,5828.0,0.7167124227865477,156.0411871592974,44.20452985586822,8.670429167315095,7.409136443920128,12.459256436574359,14.162999999999997,61.2906,205.851,0.022822555767055032,673.6417218221086,-467.7907218221086,F-14 H
2011-05-14,15/9-F-14 H,24.0,246.796,104.039,205.827,0.0,60.93601,%,40.97,90.25,10.812,1651.0,257259.0,4179.0,,production,OP,1651.0,257259.0,4179.0,5830.0,0.7168096054888508,155.82010902483344,44.12675814751287,8.670772279344538,7.409136443920128,12.457838638507061,13.789000000000001,60.93601,205.826,0.022855130226756372,673.6931621148399,-467.86716211483986,F-14 H
2011-05-15,15/9-F-14 H,24.0,246.98,104.025,205.826,0.0,60.20855,%,41.154,90.268,11.011,1649.0,256717.0,4161.0,,production,OP,1649.0,256717.0,4161.0,5810.0,0.7161790017211704,155.68041237113403,44.18537005163511,8.667335849845957,7.407924322559599,12.455729589832005,13.757000000000005,60.20855,205.826,0.023185796132839942,670.4987387018093,-464.6727387018093,F-14 H
2011-05-16,15/9-F-14 H,24.0,246.928,104.019,205.904,0.0,60.24734,%,41.024,89.757,10.915,1650.0,258980.0,4157.0,,production,OP,1650.0,258980.0,4157.0,5807.0,0.7158601687618391,156.95757575757577,44.59789908730842,8.66681936537205,7.408530566894626,12.46450611762283,14.262,60.24734,205.904,0.023576111718687398,670.9611743354628,-465.05717433546283,F-14 H
